"Name","ReferenceCount","FileCount","SampleRefs"
"Camera","180","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_sql_objects.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_sql_objects.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_source_files.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv"
"Employee","172","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_sql_objects.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_sql_objects.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_csharp_symbols.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_csharp_symbols.csv"
"EntryLog","9","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Models\AccessLog.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Models\AccessLog.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Migrations\ApplicationDbContextModelSnapshot.cs"
"ExceptionReason","36","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_source_files.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_csharp_symbols.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_csharp_symbols.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv"
"Gate","88","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_sql_objects.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_sql_objects.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_source_files.txt | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql"
"InverseEntryLog","9","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Data\ApplicationDbContext.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Models\AccessLog.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Models\AccessLog.cs"
"Registration","33","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_frontend_hits.txt | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Data\ApplicationDbContext.cs"
"VisitorDetail","47","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_source_files.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv"
"EmployeeAccessPermission","8","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_csharp_symbols.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Data\ApplicationDbContext.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Models\AccessPermissions.cs"
"Id","79","1","C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv"
"VisitorAccessPermission","8","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_csharp_symbols.csv | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Data\ApplicationDbContext.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\AccessPermissionController.cs"
"AppUser","39","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_csharp_symbols.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_csharp_symbols.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv"
"PasswordHash","13","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Services\AuthService.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Program.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Program.cs"
"CameraPlate","20","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv"
"CameraIP","17","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_linkage_hits.txt | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\BienSoController.cs"
"PlateNumber","11","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\analysis_linkage_hits.txt | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Migrations\20260522060405_InitialCreate.cs"
"X1","10","1","C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_linkage_hits.txt | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\BienSoController.cs"
"Y1","10","1","C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_linkage_hits.txt | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Migrations\ApplicationDbContextModelSnapshot.cs"
"X2","10","1","C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\analysis_linkage_hits.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Models\CameraPlate.cs"
"Y2","10","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\analysis_linkage_hits.txt | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Models\CameraPlate.cs"
"LastUpdate","14","1","C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_linkage_hits.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Models\CameraPlate.cs"
"Department","74","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_csharp_symbols.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_csharp_symbols.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_sql_objects.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_sql_objects.txt | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql"
"DynamicQrScanLog","22","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_source_files.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv"
"IsValid","18","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Models\DynamicQrScanLog.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\AuthController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\EmployeesController.cs"
"ScannedAt","8","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Data\ApplicationDbContext.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\QR_DongController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Models\DynamicQrScanLog.cs"
"Position","74","1","C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql"
"EmployeeDynamicQr","26","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_csharp_symbols.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_csharp_symbols.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_source_files.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv"
"SecretKey","12","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Services\StaticVisitorQrService.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Models\EmployeeDynamicQr.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Migrations\ApplicationDbContextModelSnapshot.cs"
"TimeStepSeconds","13","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Data\ApplicationDbContext.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\QR_DongController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\QR_DongController.cs"
"Digits","10","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Data\ApplicationDbContext.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\QR_DongController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\QR_DongController.cs"
"LastUsedCounter","8","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Models\EmployeeDynamicQr.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Migrations\ApplicationDbContextModelSnapshot.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Migrations\20260522060405_InitialCreate.Designer.cs"
"UpdatedAt","14","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\QR_DongController.cs"
"EmployeeFaceModel","22","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_csharp_symbols.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_csharp_symbols.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_source_files.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv"
"ModelFileName","11","1","C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\analysis_linkage_hits.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\AI_Project\face_recognition\train_face.py"
"ModelPath","12","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\analysis_linkage_hits.txt | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Data\ApplicationDbContext.cs"
"EmployeeFaceVideo","24","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_source_files.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_csharp_symbols.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_csharp_symbols.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv"
"FileName","27","1","C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_linkage_hits.txt | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Data\ApplicationDbContext.cs"
"FilePath","14","1","C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\manage.ps1 | C:\DoAnTotNghiep\V-Shield-2.0\analysis_linkage_hits.txt"
"FileSize","10","1","C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_linkage_hits.txt | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\VideoController.cs"
"ReasonId","22","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_csharp_symbols.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_linkage_hits.txt | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt"
"GuestProfile","50","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_source_files.txt | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql"
"PreRegistration","464","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_csharp_symbols.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_csharp_symbols.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_csharp_symbols.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_source_files.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_source_files.txt"
"Guest","28","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_frontend_hits.txt | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Models\PreRegistration.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Models\GuestProfile.cs"
"HostEmployee","36","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Data\ApplicationDbContext.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Data\ApplicationDbContext.cs"
"RegistrationLink","26","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_csharp_symbols.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_csharp_symbols.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_source_files.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv"
"LinkId","15","1","C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_linkage_hits.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Models\RegistrationLink.cs"
"IsUsed","14","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_linkage_hits.txt | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Data\ApplicationDbContext.cs"
"UploadVideoRequest","12","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt"
"File","56","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\install.bat | C:\DoAnTotNghiep\V-Shield-2.0\analysis_csharp_symbols.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv"
"Vehicle","62","1","C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql"
"ParkingStatus","30","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_sql_objects.txt | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql"
"VehicleType","61","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_sql_objects.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_sql_objects.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_source_files.txt | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql | C:\DoAnTotNghiep\V-Shield-2.0\AccessControlDB_HoanChinh.sql"
"QrSecret","10","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\QR_DongController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\PreRegistrationController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\PreRegistrationController.cs"
"API.Services","203","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv"
"AuthService","24","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_source_files.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_csharp_symbols.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_csharp_symbols.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_csharp_symbols.csv"
"LoginAsync","5","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\AuthController.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Services\IAuthService.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Services\AuthService.cs"
"IAuthService","16","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_source_files.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_csharp_symbols.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_csharp_symbols.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_csharp_symbols.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv"
"ILanCameraDiscoveryService","12","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_csharp_symbols.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_csharp_symbols.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_linkage_hits.txt"
"DiscoverIpWebcamsAsync","5","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Services\LanCameraDiscoveryService.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Services\LanCameraDiscoveryService.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Controllers\FaceIDController.cs"
"GetPrivateLocalIps","4","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Services\LanCameraDiscoveryService.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Services\LanCameraDiscoveryService.cs"
"LooksLikeHotspotInterface","4","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Services\LanCameraDiscoveryService.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Services\LanCameraDiscoveryService.cs"
"IsPrivateIpv4","4","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Services\LanCameraDiscoveryService.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Services\LanCameraDiscoveryService.cs"
"ToSubnetPrefix","4","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Services\LanCameraDiscoveryService.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Services\LanCameraDiscoveryService.cs"
"LooksLikeIpCameraLite","7","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Services\LanCameraDiscoveryService.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Services\LanCameraDiscoveryService.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Services\LanCameraDiscoveryService.cs"
"BuildDisplayName","4","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Services\LanCameraDiscoveryService.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Services\LanCameraDiscoveryService.cs"
"ExtractTitle","4","1","C:\DoAnTotNghiep\V-Shield-2.0\analysis_name_declarations.csv | C:\DoAnTotNghiep\V-Shield-2.0\analysis_symbols_unique.txt | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Services\LanCameraDiscoveryService.cs | C:\DoAnTotNghiep\V-Shield-2.0\API\API\API\Services\LanCameraDiscoveryService.cs"
